hhid,adm1,adm2,res,sep_quintile,res_quintile,age_head,sex_head,educ_head,year,month,survey_wgt,ea,hhsize,headwork,educ_head2
8910-001-02,4,43,Rural,2,2,67,Female,NA,2021,6,3563.88211980407,NA,6,11,3
8911-001-01,4,43,Rural,2,3,51,Male,18,2021,6,5745.21501087689,NA,8,1,2
8911-001-01,4,43,Rural,2,3,51,Male,18,2021,6,5745.21501087689,NA,8,1,2
8911-001-01,4,43,Rural,2,3,51,Male,18,2021,6,5745.21501087689,NA,8,14,2
8911-001-01,4,43,Rural,2,3,51,Male,18,2021,6,5745.21501087689,NA,8,14,2
8911-001-01,4,43,Rural,2,3,51,Male,18,2021,6,5745.21501087689,NA,8,14,2
8911-001-01,4,43,Rural,2,3,51,Male,18,2021,6,5745.21501087689,NA,8,14,2
8911-001-01,4,43,Rural,2,3,51,Male,18,2021,6,5745.21501087689,NA,8,14,2
8911-001-01,4,43,Rural,2,3,51,Male,18,2021,6,5745.21501087689,NA,8,14,2
8923-001-01,4,45,Rural,4,4,79,Female,NA,2021,3,917.709780264048,NA,7,15,3
8923-001-01,4,45,Rural,4,4,79,Female,NA,2021,3,917.709780264048,NA,7,5,3
8923-001-01,4,45,Rural,4,4,79,Female,NA,2021,3,917.709780264048,NA,7,11,3
8923-001-01,4,45,Rural,4,4,79,Female,NA,2021,3,917.709780264048,NA,7,14,3
8923-001-01,4,45,Rural,4,4,79,Female,NA,2021,3,917.709780264048,NA,7,14,3
8923-001-01,4,45,Rural,4,4,79,Female,NA,2021,3,917.709780264048,NA,7,17,3
8923-001-01,4,45,Rural,4,4,79,Female,NA,2021,3,917.709780264048,NA,7,2,3
8923-001-02,4,45,Urban,5,5,40,Male,23,2021,3,627.10749469452,NA,3,2,3
8923-001-02,4,45,Urban,5,5,40,Male,23,2021,3,627.10749469452,NA,3,11,3
8923-001-02,4,45,Urban,5,5,40,Male,23,2021,3,627.10749469452,NA,3,14,3
8924-001-01,4,45,Urban,2,1,78,Male,16,2021,3,256.104554427337,NA,9,2,1
8924-001-01,4,45,Urban,2,1,78,Male,16,2021,3,256.104554427337,NA,9,10,1
8924-001-01,4,45,Urban,2,1,78,Male,16,2021,3,256.104554427337,NA,9,11,1
8924-001-01,4,45,Urban,2,1,78,Male,16,2021,3,256.104554427337,NA,9,1,1
8924-001-01,4,45,Urban,2,1,78,Male,16,2021,3,256.104554427337,NA,9,14,1
8924-001-01,4,45,Urban,2,1,78,Male,16,2021,3,256.104554427337,NA,9,14,1
8924-001-01,4,45,Urban,2,1,78,Male,16,2021,3,256.104554427337,NA,9,14,1
8924-001-01,4,45,Urban,2,1,78,Male,16,2021,3,256.104554427337,NA,9,14,1
8924-001-01,4,45,Urban,2,1,78,Male,16,2021,3,256.104554427337,NA,9,14,1
8925-001-01,4,45,Urban,3,2,70,Female,15,2021,3,1177.42855670468,NA,4,10,1
8925-001-01,4,45,Urban,3,2,70,Female,15,2021,3,1177.42855670468,NA,4,1,1
8925-001-01,4,45,Urban,3,2,70,Female,15,2021,3,1177.42855670468,NA,4,14,1
8925-001-01,4,45,Urban,3,2,70,Female,15,2021,3,1177.42855670468,NA,4,14,1
8925-001-03,4,44,Urban,5,4,27,Male,24,2021,12,1199.74473292783,NA,1,7,3
8926-001-01,4,45,Urban,5,5,31,Male,NA,2021,3,1423.83113132553,NA,3,NA,3
8926-001-01,4,45,Urban,5,5,31,Male,NA,2021,3,1423.83113132553,NA,3,9,3
8926-001-01,4,45,Urban,5,5,31,Male,NA,2021,3,1423.83113132553,NA,3,14,3
8926-001-01,4,45,Urban,5,5,31,Male,NA,2021,3,1423.83113132553,NA,3,14,3
8928-001-01,4,45,Urban,4,2,52,Female,NA,2021,3,683.486262333129,NA,2,16,3
8928-001-01,4,45,Urban,4,2,52,Female,NA,2021,3,683.486262333129,NA,2,10,3
8928-001-03,4,44,Urban,3,2,32,Male,24,2021,9,783.529120187912,NA,6,7,3
8928-001-03,4,44,Urban,3,2,32,Male,24,2021,9,783.529120187912,NA,6,10,3
8928-001-03,4,44,Urban,3,2,32,Male,24,2021,9,783.529120187912,NA,6,14,3
8928-001-03,4,44,Urban,3,2,32,Male,24,2021,9,783.529120187912,NA,6,14,3
8928-001-03,4,44,Urban,3,2,32,Male,24,2021,9,783.529120187912,NA,6,14,3
8928-001-03,4,44,Urban,3,2,32,Male,24,2021,9,783.529120187912,NA,6,17,3
8929-001-01,4,45,Urban,4,4,69,Female,NA,2021,3,248.865650278876,NA,7,9,3
8929-001-01,4,45,Urban,4,4,69,Female,NA,2021,3,248.865650278876,NA,7,1,3
8929-001-01,4,45,Urban,4,4,69,Female,NA,2021,3,248.865650278876,NA,7,9,3
8929-001-01,4,45,Urban,4,4,69,Female,NA,2021,3,248.865650278876,NA,7,10,3
8929-001-01,4,45,Urban,4,4,69,Female,NA,2021,3,248.865650278876,NA,7,14,3
8929-001-01,4,45,Urban,4,4,69,Female,NA,2021,3,248.865650278876,NA,7,14,3
8929-001-01,4,45,Urban,4,4,69,Female,NA,2021,3,248.865650278876,NA,7,7,3
8929-001-03,4,45,Urban,4,3,36,Male,18,2021,3,597.883908990372,NA,4,6,2
8929-001-03,4,45,Urban,4,3,36,Male,18,2021,3,597.883908990372,NA,4,10,2
8929-001-03,4,45,Urban,4,3,36,Male,18,2021,3,597.883908990372,NA,4,14,2
8929-001-03,4,45,Urban,4,3,36,Male,18,2021,3,597.883908990372,NA,4,17,2
8930-001-01,4,45,Rural,5,5,46,Female,18,2021,3,2060.86000677965,NA,3,10,2
8930-001-01,4,45,Rural,5,5,46,Female,18,2021,3,2060.86000677965,NA,3,14,2
8930-001-01,4,45,Rural,5,5,46,Female,18,2021,3,2060.86000677965,NA,3,14,2
8942-001-01,4,46,Rural,2,2,47,Male,18,2021,3,4907.476594289,NA,9,1,2
8942-001-01,4,46,Rural,2,2,47,Male,18,2021,3,4907.476594289,NA,9,1,2
8942-001-01,4,46,Rural,2,2,47,Male,18,2021,3,4907.476594289,NA,9,12,2
8942-001-01,4,46,Rural,2,2,47,Male,18,2021,3,4907.476594289,NA,9,1,2
8942-001-01,4,46,Rural,2,2,47,Male,18,2021,3,4907.476594289,NA,9,14,2
8942-001-01,4,46,Rural,2,2,47,Male,18,2021,3,4907.476594289,NA,9,14,2
8942-001-01,4,46,Rural,2,2,47,Male,18,2021,3,4907.476594289,NA,9,14,2
8942-001-01,4,46,Rural,2,2,47,Male,18,2021,3,4907.476594289,NA,9,17,2
8942-001-01,4,46,Rural,2,2,47,Male,18,2021,3,4907.476594289,NA,9,17,2
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,1,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,1,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,1,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,1,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,1,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,1,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,14,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,14,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,16,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,1,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,17,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,17,1
8944-001-01,4,46,Rural,1,2,71,Male,15,2021,3,3465.89755498083,NA,13,17,1
8945-001-01,4,46,Rural,4,4,27,Male,17,2021,3,7958.68543482385,NA,5,1,1
8945-001-01,4,46,Rural,4,4,27,Male,17,2021,3,7958.68543482385,NA,5,11,1
8945-001-01,4,46,Rural,4,4,27,Male,17,2021,3,7958.68543482385,NA,5,14,1
8945-001-01,4,46,Rural,4,4,27,Male,17,2021,3,7958.68543482385,NA,5,17,1
8945-001-01,4,46,Rural,4,4,27,Male,17,2021,3,7958.68543482385,NA,5,17,1
8946-001-01,4,46,Rural,5,5,66,Male,18,2021,3,1574.37938906821,NA,3,1,2
8946-001-01,4,46,Rural,5,5,66,Male,18,2021,3,1574.37938906821,NA,3,1,2
8946-001-01,4,46,Rural,5,5,66,Male,18,2021,3,1574.37938906821,NA,3,16,2
8946-001-04,4,46,Rural,4,4,30,Male,18,2021,9,3989.42305335394,NA,2,13,2
8946-001-04,4,46,Rural,4,4,30,Male,18,2021,9,3989.42305335394,NA,2,1,2
8947-001-01,4,46,Rural,3,4,53,Male,18,2021,3,6696.1231659727,NA,1,7,2
8948-001-01,4,46,Rural,3,4,66,Male,15,2021,3,2145.46397773423,NA,6,16,1
8948-001-01,4,46,Rural,3,4,66,Male,15,2021,3,2145.46397773423,NA,6,13,1
8948-001-01,4,46,Rural,3,4,66,Male,15,2021,3,2145.46397773423,NA,6,14,1
8948-001-01,4,46,Rural,3,4,66,Male,15,2021,3,2145.46397773423,NA,6,14,1
8948-001-01,4,46,Rural,3,4,66,Male,15,2021,3,2145.46397773423,NA,6,14,1
8948-001-01,4,46,Rural,3,4,66,Male,15,2021,3,2145.46397773423,NA,6,10,1
8949-001-01,4,46,Rural,4,5,71,Female,NA,2021,3,6070.85601645486,NA,1,1,3
8961-001-01,4,47,Rural,5,5,55,Female,18,2021,8,5216.78702672934,NA,3,1,2
8961-001-01,4,47,Rural,5,5,55,Female,18,2021,8,5216.78702672934,NA,3,11,2
8961-001-01,4,47,Rural,5,5,55,Female,18,2021,8,5216.78702672934,NA,3,14,2
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,1,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,1,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,1,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,16,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,15,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,15,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,17,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,7,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,17,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,16,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,14,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,17,3
8962-001-02,4,47,Rural,1,2,45,Female,NA,2021,8,6355.91400183636,NA,13,17,3
8962-001-03,4,47,Rural,3,4,30,Male,NA,2021,8,6397.52658126648,NA,4,1,3
8962-001-03,4,47,Rural,3,4,30,Male,NA,2021,8,6397.52658126648,NA,4,1,3
8962-001-03,4,47,Rural,3,4,30,Male,NA,2021,8,6397.52658126648,NA,4,17,3
8962-001-03,4,47,Rural,3,4,30,Male,NA,2021,8,6397.52658126648,NA,4,17,3
8963-001-03,4,47,Rural,4,5,32,Male,18,2021,8,2407.13253969969,NA,3,7,2
8963-001-03,4,47,Rural,4,5,32,Male,18,2021,8,2407.13253969969,NA,3,11,2
8963-001-03,4,47,Rural,4,5,32,Male,18,2021,8,2407.13253969969,NA,3,17,2
8964-001-01,4,47,Rural,3,4,34,Male,18,2021,8,1858.79450667342,NA,5,1,2
8964-001-01,4,47,Rural,3,4,34,Male,18,2021,8,1858.79450667342,NA,5,9,2
8964-001-01,4,47,Rural,3,4,34,Male,18,2021,8,1858.79450667342,NA,5,3,2
8964-001-01,4,47,Rural,3,4,34,Male,18,2021,8,1858.79450667342,NA,5,14,2
8964-001-01,4,47,Rural,3,4,34,Male,18,2021,8,1858.79450667342,NA,5,14,2
8964-001-04,4,47,Rural,5,5,29,Male,18,2021,8,2865.63481540808,NA,2,7,2
8964-001-04,4,47,Rural,5,5,29,Male,18,2021,8,2865.63481540808,NA,2,11,2
8964-001-05,4,47,Rural,3,4,27,Male,15,2021,8,2174.64725081276,NA,5,3,1
8964-001-05,4,47,Rural,3,4,27,Male,15,2021,8,2174.64725081276,NA,5,1,1
8964-001-05,4,47,Rural,3,4,27,Male,15,2021,8,2174.64725081276,NA,5,14,1
8964-001-05,4,47,Rural,3,4,27,Male,15,2021,8,2174.64725081276,NA,5,17,1
8964-001-05,4,47,Rural,3,4,27,Male,15,2021,8,2174.64725081276,NA,5,14,1
8965-001-01,4,47,Rural,3,3,35,Male,NA,2021,8,2484.06744783165,NA,2,1,3
8965-001-01,4,47,Rural,3,3,35,Male,NA,2021,8,2484.06744783165,NA,2,11,3
8966-001-01,4,47,Rural,2,2,68,Female,NA,2021,8,1084.82082986508,2,8,1,3
8966-001-01,4,47,Rural,2,2,68,Female,NA,2021,8,1084.82082986508,2,8,7,3
8966-001-01,4,47,Rural,2,2,68,Female,NA,2021,8,1084.82082986508,2,8,7,3
8966-001-01,4,47,Rural,2,2,68,Female,NA,2021,8,1084.82082986508,2,8,14,3
8966-001-01,4,47,Rural,2,2,68,Female,NA,2021,8,1084.82082986508,2,8,14,3
8966-001-01,4,47,Rural,2,2,68,Female,NA,2021,8,1084.82082986508,2,8,15,3
8966-001-01,4,47,Rural,2,2,68,Female,NA,2021,8,1084.82082986508,2,8,15,3
8966-001-01,4,47,Rural,2,2,68,Female,NA,2021,8,1084.82082986508,2,8,17,3
8967-001-01,4,47,Rural,3,4,28,Male,NA,2021,8,4872.60215759163,NA,4,1,3
8967-001-01,4,47,Rural,3,4,28,Male,NA,2021,8,4872.60215759163,NA,4,1,3
8967-001-01,4,47,Rural,3,4,28,Male,NA,2021,8,4872.60215759163,NA,4,14,3
8967-001-01,4,47,Rural,3,4,28,Male,NA,2021,8,4872.60215759163,NA,4,17,3
8968-001-01,4,47,Rural,3,4,43,Male,NA,2021,8,2971.55809961569,NA,3,1,3
8968-001-01,4,47,Rural,3,4,43,Male,NA,2021,8,2971.55809961569,NA,3,14,3
8968-001-01,4,47,Rural,3,4,43,Male,NA,2021,8,2971.55809961569,NA,3,14,3
8968-001-02,4,47,Rural,3,3,32,Female,NA,2021,8,5020.61225362704,NA,2,1,3
8968-001-02,4,47,Rural,3,3,32,Female,NA,2021,8,5020.61225362704,NA,2,14,3
9000-001-99,1,15,Urban,4,3,62,Male,18,2021,1,2551.82870884985,NA,3,1,2
9000-001-99,1,15,Urban,4,3,62,Male,18,2021,1,2551.82870884985,NA,3,1,2
9000-001-99,1,15,Urban,4,3,62,Male,18,2021,1,2551.82870884985,NA,3,14,2
9001-001-99,1,15,Urban,5,5,27,Male,43,2021,1,1852.79256020256,NA,1,5,3
9002-001-99,1,15,Urban,5,4,44,Male,NA,2021,1,1508.0124318331,NA,4,5,3
9002-001-99,1,15,Urban,5,4,44,Male,NA,2021,1,1508.0124318331,NA,4,16,3
9002-001-99,1,15,Urban,5,4,44,Male,NA,2021,1,1508.0124318331,NA,4,14,3
9002-001-99,1,15,Urban,5,4,44,Male,NA,2021,1,1508.0124318331,NA,4,14,3
9003-001-99,1,15,Urban,4,3,57,Female,18,2021,1,2469.75363076468,NA,4,9,2
9003-001-99,1,15,Urban,4,3,57,Female,18,2021,1,2469.75363076468,NA,4,14,2
9003-001-99,1,15,Urban,4,3,57,Female,18,2021,1,2469.75363076468,NA,4,14,2
9003-001-99,1,15,Urban,4,3,57,Female,18,2021,1,2469.75363076468,NA,4,7,2
9004-001-99,1,15,Urban,5,5,31,Male,24,2021,1,3036.33165276923,NA,4,10,3
9004-001-99,1,15,Urban,5,5,31,Male,24,2021,1,3036.33165276923,NA,4,10,3
9004-001-99,1,15,Urban,5,5,31,Male,24,2021,1,3036.33165276923,NA,4,14,3
9004-001-99,1,15,Urban,5,5,31,Male,24,2021,1,3036.33165276923,NA,4,17,3
9005-001-99,1,15,Urban,5,4,45,Male,18,2021,1,2562.18994181854,NA,2,10,2
9005-001-99,1,15,Urban,5,4,45,Male,18,2021,1,2562.18994181854,NA,2,10,2
9006-001-99,1,15,Urban,5,4,33,Male,24,2021,1,2283.18174998317,NA,3,10,3
9006-001-99,1,15,Urban,5,4,33,Male,24,2021,1,2283.18174998317,NA,3,16,3
9006-001-99,1,15,Urban,5,4,33,Male,24,2021,1,2283.18174998317,NA,3,17,3
9007-001-99,1,15,Urban,4,3,30,Female,24,2021,1,3049.48951957042,NA,4,5,3
9007-001-99,1,15,Urban,4,3,30,Female,24,2021,1,3049.48951957042,NA,4,10,3
9007-001-99,1,15,Urban,4,3,30,Female,24,2021,1,3049.48951957042,NA,4,14,3
9007-001-99,1,15,Urban,4,3,30,Female,24,2021,1,3049.48951957042,NA,4,17,3
9012-001-99,1,15,Urban,5,4,30,Male,25,2021,1,764.658134268081,NA,3,5,3
9012-001-99,1,15,Urban,5,4,30,Male,25,2021,1,764.658134268081,NA,3,10,3
9012-001-99,1,15,Urban,5,4,30,Male,25,2021,1,764.658134268081,NA,3,17,3
9013-001-99,1,15,Urban,2,1,56,Female,18,2021,1,575.325077200766,NA,3,10,2
9013-001-99,1,15,Urban,2,1,56,Female,18,2021,1,575.325077200766,NA,3,12,2
9013-001-99,1,15,Urban,2,1,56,Female,18,2021,1,575.325077200766,NA,3,14,2
9014-001-99,1,15,Urban,4,2,36,Male,34,2021,1,595.141736042139,NA,6,5,3
9014-001-99,1,15,Urban,4,2,36,Male,34,2021,1,595.141736042139,NA,6,14,3
9014-001-99,1,15,Urban,4,2,36,Male,34,2021,1,595.141736042139,NA,6,14,3
9014-001-99,1,15,Urban,4,2,36,Male,34,2021,1,595.141736042139,NA,6,17,3
9014-001-99,1,15,Urban,4,2,36,Male,34,2021,1,595.141736042139,NA,6,14,3
9014-001-99,1,15,Urban,4,2,36,Male,34,2021,1,595.141736042139,NA,6,14,3
9015-001-99,1,15,Urban,5,5,60,Male,43,2021,1,919.199420033753,NA,8,5,3
9015-001-99,1,15,Urban,5,5,60,Male,43,2021,1,919.199420033753,NA,8,5,3
9015-001-99,1,15,Urban,5,5,60,Male,43,2021,1,919.199420033753,NA,8,12,3
9015-001-99,1,15,Urban,5,5,60,Male,43,2021,1,919.199420033753,NA,8,14,3
9015-001-99,1,15,Urban,5,5,60,Male,43,2021,1,919.199420033753,NA,8,12,3
9015-001-99,1,15,Urban,5,5,60,Male,43,2021,1,919.199420033753,NA,8,14,3
9015-001-99,1,15,Urban,5,5,60,Male,43,2021,1,919.199420033753,NA,8,14,3
9015-001-99,1,15,Urban,5,5,60,Male,43,2021,1,919.199420033753,NA,8,NA,3
9016-001-99,1,15,Urban,5,4,43,Male,18,2021,1,507.065500064656,NA,3,10,2
9016-001-99,1,15,Urban,5,4,43,Male,18,2021,1,507.065500064656,NA,3,10,2
9016-001-99,1,15,Urban,5,4,43,Male,18,2021,1,507.065500064656,NA,3,14,2
9018-001-99,1,15,Urban,4,3,55,Male,NA,2021,1,813.849055288473,NA,4,7,3
9018-001-99,1,15,Urban,4,3,55,Male,NA,2021,1,813.849055288473,NA,4,1,3
9018-001-99,1,15,Urban,4,3,55,Male,NA,2021,1,813.849055288473,NA,4,10,3
9018-001-99,1,15,Urban,4,3,55,Male,NA,2021,1,813.849055288473,NA,4,14,3
9020-001-99,1,15,Urban,4,2,31,Male,24,2021,1,659.073493552295,NA,5,9,3
9020-001-99,1,15,Urban,4,2,31,Male,24,2021,1,659.073493552295,NA,5,11,3
9020-001-99,1,15,Urban,4,2,31,Male,24,2021,1,659.073493552295,NA,5,10,3
9020-001-99,1,15,Urban,4,2,31,Male,24,2021,1,659.073493552295,NA,5,14,3
9020-001-99,1,15,Urban,4,2,31,Male,24,2021,1,659.073493552295,NA,5,17,3
9021-001-99,1,15,Urban,5,4,25,Male,24,2021,1,475.588497078493,NA,1,7,3
9024-001-99,1,15,Urban,4,3,32,Male,NA,2021,1,865.196732027105,NA,3,10,3
9024-001-99,1,15,Urban,4,3,32,Male,NA,2021,1,865.196732027105,NA,3,10,3
9024-001-99,1,15,Urban,4,3,32,Male,NA,2021,1,865.196732027105,NA,3,14,3
9025-001-99,1,15,Urban,5,4,37,Female,43,2021,1,1057.88778683008,NA,2,5,3
9025-001-99,1,15,Urban,5,4,37,Female,43,2021,1,1057.88778683008,NA,2,16,3
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,9,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,1,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,7,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,10,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,14,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,14,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,14,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,17,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,17,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,16,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,10,2
9026-001-99,1,15,Urban,2,1,49,Male,18,2021,1,831.181473560109,NA,12,17,2
9027-001-99,1,15,Urban,4,3,25,Male,18,2021,1,1713.55167888971,NA,6,9,2
9027-001-99,1,15,Urban,4,3,25,Male,18,2021,1,1713.55167888971,NA,6,16,2
9027-001-99,1,15,Urban,4,3,25,Male,18,2021,1,1713.55167888971,NA,6,17,2
9027-001-99,1,15,Urban,4,3,25,Male,18,2021,1,1713.55167888971,NA,6,12,2
9027-001-99,1,15,Urban,4,3,25,Male,18,2021,1,1713.55167888971,NA,6,14,2
9027-001-99,1,15,Urban,4,3,25,Male,18,2021,1,1713.55167888971,NA,6,12,2
9028-001-99,1,15,Urban,5,4,25,Male,23,2021,1,1313.34455728317,NA,3,7,3
9028-001-99,1,15,Urban,5,4,25,Male,23,2021,1,1313.34455728317,NA,3,16,3
9028-001-99,1,15,Urban,5,4,25,Male,23,2021,1,1313.34455728317,NA,3,17,3
9029-001-99,1,15,Urban,4,3,78,Male,15,2021,1,274.463867134078,NA,5,1,1
9029-001-99,1,15,Urban,4,3,78,Male,15,2021,1,274.463867134078,NA,5,1,1
9029-001-99,1,15,Urban,4,3,78,Male,15,2021,1,274.463867134078,NA,5,14,1
9029-001-99,1,15,Urban,4,3,78,Male,15,2021,1,274.463867134078,NA,5,14,1
9029-001-99,1,15,Urban,4,3,78,Male,15,2021,1,274.463867134078,NA,5,14,1
9030-001-99,1,15,Urban,5,5,39,Male,25,2021,1,1245.01422785196,NA,3,7,3
9030-001-99,1,15,Urban,5,5,39,Male,25,2021,1,1245.01422785196,NA,3,11,3
9030-001-99,1,15,Urban,5,5,39,Male,25,2021,1,1245.01422785196,NA,3,17,3
9031-001-99,1,15,Urban,5,4,60,Male,16,2021,1,1958.90854371416,NA,8,10,1
9031-001-99,1,15,Urban,5,4,60,Male,16,2021,1,1958.90854371416,NA,8,10,1
9031-001-99,1,15,Urban,5,4,60,Male,16,2021,1,1958.90854371416,NA,8,14,1
9031-001-99,1,15,Urban,5,4,60,Male,16,2021,1,1958.90854371416,NA,8,14,1
9031-001-99,1,15,Urban,5,4,60,Male,16,2021,1,1958.90854371416,NA,8,14,1
9031-001-99,1,15,Urban,5,4,60,Male,16,2021,1,1958.90854371416,NA,8,14,1
9031-001-99,1,15,Urban,5,4,60,Male,16,2021,1,1958.90854371416,NA,8,17,1
9031-001-99,1,15,Urban,5,4,60,Male,16,2021,1,1958.90854371416,NA,8,17,1
9036-001-99,1,15,Urban,5,4,60,Male,2,2021,2,1240.84691042433,NA,2,5,1
9036-001-99,1,15,Urban,5,4,60,Male,2,2021,2,1240.84691042433,NA,2,10,1
9037-001-99,1,15,Urban,1,1,78,Female,15,2021,2,539.783698311223,NA,3,1,1
9037-001-99,1,15,Urban,1,1,78,Female,15,2021,2,539.783698311223,NA,3,15,1
9037-001-99,1,15,Urban,1,1,78,Female,15,2021,2,539.783698311223,NA,3,17,1
9038-001-99,1,15,Urban,3,2,20,Male,NA,2021,2,746.690904655488,NA,2,1,3
9038-001-99,1,15,Urban,3,2,20,Male,NA,2021,2,746.690904655488,NA,2,11,3
9039-001-99,1,15,Urban,3,2,46,Male,18,2021,2,792.81893969324,NA,6,1,2
9039-001-99,1,15,Urban,3,2,46,Male,18,2021,2,792.81893969324,NA,6,1,2
