hhid,groupcode,groupname,grpcons,cons
1083-001-01,4,Vegetables,106.10596588839489,1
1083-001-01,5,NA,NA,0
1083-001-01,6,Beverages,3.1795987484610793,1
1083-001-01,7,Sugar and sweets,31.795987484610798,1
1083-001-01,8,NA,NA,0
1083-001-01,9,"Meat, meat products and fish",11.128595619613778,1
1083-001-01,10,NA,NA,0
1083-001-01,11,Oil and fats,28.966144598480437,1
1083-001-01,12,Milk and milk products,335.44766796264395,1
1083-001-01,13,Spices and other foods,15.897993742305399,1
1095-001-01,1,Cereals and cereal products,371.9142429547328,1
1095-001-01,2,Starches,137.65267756405171,1
1095-001-01,3,"Pulses, dry",55.5095885007064,1
1095-001-01,4,Vegetables,52.923447720899716,1
1095-001-01,5,Fruits,7.806035882911836,1
1095-001-01,6,NA,NA,0
1095-001-01,7,Sugar and sweets,55.509588500706386,1
1095-001-01,8,NA,NA,0
1095-001-01,9,"Meat, meat products and fish",36.08123252545915,1
1095-001-01,10,Eggs,60.84961091447434,1
1095-001-01,11,Oil and fats,25.256862767821406,1
1095-001-01,12,Milk and milk products,204.96915553885833,1
1095-001-01,13,Spices and other foods,5.550958850070638,1
1096-001-01,1,Cereals and cereal products,259.35215585193544,1
1096-001-01,2,Starches,61.84551408776922,1
1096-001-01,3,NA,NA,0
1096-001-01,4,Vegetables,130.70694732835182,1
1096-001-01,5,Fruits,48.877906295172444,1
1096-001-01,6,Beverages,0.299252487521464,1
1096-001-01,7,Sugar and sweets,33.25027639127377,1
1096-001-01,8,NA,NA,0
1096-001-01,9,"Meat, meat products and fish",53.51022016337063,1
1096-001-01,10,NA,NA,0
1096-001-01,11,Oil and fats,15.145500896225203,1
1096-001-01,12,Milk and milk products,439.6684047218131,1
1096-001-01,13,Spices and other foods,8.312569097818443,1
1096-001-03,1,Cereals and cereal products,247.08718730546633,1
1096-001-03,2,Starches,365.68903721209017,1
1096-001-03,3,"Pulses, dry",54.90826384565919,1
1096-001-03,4,Vegetables,199.46382775295893,1
1096-001-03,5,Fruits,100.61939349717044,1
1096-001-03,6,Beverages,2.745413192282959,1
1096-001-03,7,Sugar and sweets,27.45413192282959,1
1096-001-03,8,NA,NA,0
1096-001-03,9,"Meat, meat products and fish",88.36477786214004,1
1096-001-03,10,Eggs,4.777018954572348,1
1096-001-03,11,Oil and fats,25.010714181697757,1
1096-001-03,12,Milk and milk products,726.0519728311513,1
1096-001-03,13,Spices and other foods,13.727065961414795,1
1097-001-01,1,Cereals and cereal products,290.81403984944194,1
1097-001-01,2,NA,NA,0
1097-001-01,3,NA,NA,0
1097-001-01,4,NA,NA,0
1097-001-01,5,NA,NA,0
1097-001-01,6,Beverages,0.8078167773595609,1
1097-001-01,7,Sugar and sweets,16.15633554719122,1
1097-001-01,8,NA,NA,0
1097-001-01,9,"Meat, meat products and fish",11.713343271713635,1
1097-001-01,10,NA,NA,0
1097-001-01,11,Oil and fats,7.3592108417456,1
1097-001-01,12,Milk and milk products,357.94361404802146,1
1097-001-01,13,Spices and other foods,3.2312671094382437,1
1097-001-02,1,Cereals and cereal products,515.7475395668185,1
1097-001-02,2,NA,NA,0
1097-001-02,3,NA,NA,0
1097-001-02,4,Vegetables,171.29058858847134,1
1097-001-02,5,Fruits,61.37395720845141,1
1097-001-02,6,NA,NA,0
1097-001-02,7,Sugar and sweets,51.57475395668185,1
1097-001-02,8,NA,NA,0
1097-001-02,9,NA,NA,0
1097-001-02,10,NA,NA,0
1097-001-02,11,Oil and fats,23.492300427268585,1
1097-001-02,12,Milk and milk products,761.7591159401909,1
1097-001-02,13,Spices and other foods,5.157475395668185,1
1097-001-04,1,Cereals and cereal products,1367.0111245177284,1
1097-001-04,2,Starches,29.717633141689753,1
1097-001-04,3,"Pulses, dry",118.87053256675902,1
1097-001-04,4,Vegetables,71.47090770576385,1
1097-001-04,5,NA,NA,0
1097-001-04,6,Beverages,2.971763314168975,1
1097-001-04,7,Sugar and sweets,89.15289942506925,1
1097-001-04,8,NA,NA,0
1097-001-04,9,NA,NA,0
1097-001-04,10,NA,NA,0
1097-001-04,11,Oil and fats,54.08609231787535,1
1097-001-04,12,Milk and milk products,156.76051482241343,1
1097-001-04,13,Spices and other foods,14.858816570844876,1
1098-001-01,1,Cereals and cereal products,424.3596671799937,1
1098-001-01,2,NA,NA,0
1098-001-01,3,NA,NA,0
1098-001-01,4,Vegetables,66.99171229697546,1
1098-001-01,5,NA,NA,0
1098-001-01,6,Beverages,0.7956743759624881,1
1098-001-01,7,Sugar and sweets,26.522479198749608,1
1098-001-01,8,NA,NA,0
1098-001-01,9,"Meat, meat products and fish",96.14398709546732,1
1098-001-01,10,NA,NA,0
1098-001-01,11,Oil and fats,12.080989275030445,1
1098-001-01,12,Milk and milk products,587.6055266482974,1
1098-001-01,13,Spices and other foods,3.9783718798124412,1
1099-001-01,1,Cereals and cereal products,496.9264845404942,1
1099-001-01,2,NA,NA,0
1099-001-01,3,"Pulses, dry",149.55652624613592,1
1099-001-01,4,Vegetables,145.56933972978052,1
1099-001-01,5,NA,NA,0
1099-001-01,6,Beverages,1.495565262461359,1
1099-001-01,7,Sugar and sweets,49.85217541537863,1
1099-001-01,8,NA,NA,0
1099-001-01,9,NA,NA,0
1099-001-01,10,NA,NA,0
1099-001-01,11,Oil and fats,49.85217541537863,1
1099-001-01,12,Milk and milk products,1027.3536309601227,1
1099-001-01,13,Spices and other foods,12.463043853844658,1
1100-001-01,1,Cereals and cereal products,299.9339027073528,1
1100-001-01,2,Starches,103.46098239948157,1
1100-001-01,3,"Pulses, dry",81.44000759341861,1
1100-001-01,4,Vegetables,79.68239034195513,1
1100-001-01,5,Fruits,14.772787039129955,1
1100-001-01,6,Beverages,0.6434140696485172,1
1100-001-01,7,Sugar and sweets,12.868281392970344,1
1100-001-01,8,NA,NA,0
1100-001-01,9,"Meat, meat products and fish",18.659008019807,1
1100-001-01,10,NA,NA,0
1100-001-01,11,Oil and fats,7.033802609397591,1
1100-001-01,12,Milk and milk products,194.46546841056784,1
1100-001-01,13,Spices and other foods,6.434140696485172,1
1102-001-01,1,Cereals and cereal products,213.35139826303558,1
1102-001-01,2,NA,NA,0
1102-001-01,3,NA,NA,0
1102-001-01,4,Vegetables,21.22846412717204,1
1102-001-01,5,NA,NA,0
1102-001-01,6,NA,NA,0
1102-001-01,7,Sugar and sweets,71.11713275434519,1
1102-001-01,8,NA,NA,0
1102-001-01,9,NA,NA,0
1102-001-01,10,NA,NA,0
1102-001-01,11,Oil and fats,16.19692698480212,1
1102-001-01,12,Milk and milk products,112.54286258375126,1
1102-001-01,13,Spices and other foods,8.889641594293149,1
1114-001-01,1,Cereals and cereal products,422.18850285249584,1
1114-001-01,2,Starches,161.9114670733283,1
1114-001-01,3,"Pulses, dry",28.967626361677993,1
1114-001-01,4,Vegetables,63.858250147146435,1
1114-001-01,5,Fruits,1.7742971461512589,1
1114-001-01,6,Beverages,68.65568498964194,1
1114-001-01,7,Sugar and sweets,43.52458792293771,1
1114-001-01,8,Nuts and seeds,43.44310663509443,1
1114-001-01,9,"Meat, meat products and fish",46.28896443618971,1
1114-001-01,10,Eggs,9.087933958309396,1
1114-001-01,11,Oil and fats,9.912724899449064,1
1114-001-01,12,NA,NA,0
1114-001-01,13,Spices and other foods,10.881146980734428,1
1116-001-01,1,Cereals and cereal products,524.4526765255107,1
1116-001-01,2,Starches,16.25803297229083,1
1116-001-01,3,"Pulses, dry",59.00092610911996,1
1116-001-01,4,Vegetables,20.28261541399717,1
1116-001-01,5,Fruits,21.338668276131717,1
1116-001-01,6,Beverages,0.1573358029576532,1
1116-001-01,7,Sugar and sweets,6.555658456568883,1
1116-001-01,8,Nuts and seeds,13.08677154606168,1
1116-001-01,9,"Meat, meat products and fish",25.567067980618646,1
1116-001-01,10,NA,NA,0
1116-001-01,11,Oil and fats,33.794419343612596,1
1116-001-01,12,NA,NA,0
1116-001-01,13,Spices and other foods,18.041686662184706,1
1118-001-01,1,Cereals and cereal products,361.43823586495637,1
1118-001-01,2,NA,NA,0
1118-001-01,3,NA,NA,0
1118-001-01,4,Vegetables,162.48031733974918,1
1118-001-01,5,NA,NA,0
1118-001-01,6,Beverages,11.409400312137121,1
1118-001-01,7,NA,NA,0
1118-001-01,8,NA,NA,0
1118-001-01,9,NA,NA,0
1118-001-01,10,NA,NA,0
1118-001-01,11,Oil and fats,6.585404657459505,1
1118-001-01,12,NA,NA,0
1118-001-01,13,Spices and other foods,9.638352956398835,1
1119-001-02,1,Cereals and cereal products,215.10585891127178,1
1119-001-02,2,Starches,21.615175449755025,1
1119-001-02,3,"Pulses, dry",11.62106206976077,1
1119-001-02,4,Vegetables,44.70771192691952,1
1119-001-02,5,Fruits,2.337103616554475,1
1119-001-02,6,Beverages,0.1394527448371292,1
1119-001-02,7,Sugar and sweets,8.715796552320574,1
1119-001-02,8,Nuts and seeds,21.273128251848988,1
1119-001-02,9,"Meat, meat products and fish",42.58672151197023,1
1119-001-02,10,NA,NA,0
1119-001-02,11,Oil and fats,7.410751281886442,1
1119-001-02,12,NA,NA,0
1119-001-02,13,Spices and other foods,5.810531034880383,1
1120-001-02,1,Cereals and cereal products,152.86009679527896,1
1120-001-02,2,NA,NA,0
1120-001-02,3,NA,NA,0
1120-001-02,4,Vegetables,42.81581338667765,1
1120-001-02,5,Fruits,6.2183114904564905,1
1120-001-02,6,NA,NA,0
1120-001-02,7,NA,NA,0
1120-001-02,8,NA,NA,0
1120-001-02,9,"Meat, meat products and fish",80.28366428323476,1
1120-001-02,10,NA,NA,0
1120-001-02,11,Oil and fats,24.37947272067562,1
1120-001-02,12,NA,NA,0
1120-001-02,13,Spices and other foods,16.05673285664695,1
1122-001-02,1,Cereals and cereal products,403.89912053466486,1
1122-001-02,2,Starches,345.3630161093512,1
1122-001-02,3,"Pulses, dry",48.648917600492624,1
1122-001-02,4,Vegetables,246.20235359807717,1
1122-001-02,5,Fruits,534.9179444798489,1
1122-001-02,6,Beverages,1.2292581929315889,1
1122-001-02,7,Sugar and sweets,184.03751231318645,1
1122-001-02,8,Nuts and seeds,37.97723829540595,1
1122-001-02,9,"Meat, meat products and fish",104.90596399794887,1
1122-001-02,10,NA,NA,0
1122-001-02,11,Oil and fats,21.33055645258433,1
1122-001-02,12,NA,NA,0
1122-001-02,13,Spices and other foods,17.2101890536613,1
1134-001-01,1,Cereals and cereal products,379.87853116504294,1
1134-001-01,2,Starches,450.91215569164194,1
1134-001-01,3,"Pulses, dry",194.73949180135446,1
1134-001-01,4,Vegetables,256.56665055355086,1
1134-001-01,5,Fruits,128.83204448332629,1
1134-001-01,6,NA,NA,0
1134-001-01,7,Sugar and sweets,40.86721411069448,1
1134-001-01,8,Nuts and seeds,4.567434962386373,1
1134-001-01,9,"Meat, meat products and fish",147.65148060537763,1
1134-001-01,10,Eggs,19.905606873038526,1
1134-001-01,11,Oil and fats,16.033605536107956,1
1134-001-01,12,NA,NA,0
1134-001-01,13,Spices and other foods,7.040002430782857,1
1134-001-03,1,Cereals and cereal products,182.40197092031556,1
1134-001-03,2,Starches,57.947580385643825,1
1134-001-03,3,"Pulses, dry",8.860486297499058,1
1134-001-03,4,Vegetables,145.38329984034812,1
1134-001-03,5,Fruits,77.67448550060355,1
1134-001-03,6,Beverages,0.21265167113997732,1
1134-001-03,7,Sugar and sweets,32.28761206808656,1
1134-001-03,8,Nuts and seeds,9.799039874444619,1
1134-001-03,9,"Meat, meat products and fish",27.936667230342806,1
1134-001-03,10,NA,NA,0
1134-001-03,11,Oil and fats,16.126085061448283,1
1134-001-03,12,Milk and milk products,8.867574686537054,1
1134-001-03,13,Spices and other foods,8.860486297499056,1
1135-001-01,1,Cereals and cereal products,162.3300453669609,1
1135-001-01,2,Starches,40.58251134174022,1
1135-001-01,3,"Pulses, dry",13.436565298227364,1
1135-001-01,4,Vegetables,32.53187541228446,1
1135-001-01,5,Fruits,4.322037457895334,1
1135-001-01,6,Beverages,7.073531726865322,1
1135-001-01,7,NA,NA,0
1135-001-01,8,Nuts and seeds,8.10130756831369,1
1135-001-01,9,"Meat, meat products and fish",17.135240787026145,1
1135-001-01,10,NA,NA,0
1135-001-01,11,Oil and fats,18.48533391616267,1
1135-001-01,12,NA,NA,0
1135-001-01,13,Spices and other foods,10.145627835435056,1
1140-001-01,1,Cereals and cereal products,378.07451118496994,1
1140-001-01,2,NA,NA,0
1140-001-01,3,"Pulses, dry",19.388436471024104,1
1140-001-01,4,Vegetables,31.174457482503556,1
1140-001-01,5,NA,NA,0
1140-001-01,6,NA,NA,0
1140-001-01,7,Sugar and sweets,26.032292745090377,1
1140-001-01,8,Nuts and seeds,5.80564195982584,1
1140-001-01,9,"Meat, meat products and fish",17.882370713616737,1
1140-001-01,10,NA,NA,0
1140-001-01,11,Oil and fats,26.494298437654432,1
1140-001-01,12,NA,NA,0
1140-001-01,13,Spices and other foods,11.63306188261446,1
1140-001-03,1,Cereals and cereal products,172.24354128289494,1
1140-001-03,2,Starches,103.74978257471993,1
1140-001-03,3,"Pulses, dry",16.841213649462453,1
1140-001-03,4,Vegetables,20.749875459159853,1
1140-001-03,5,NA,NA,0
1140-001-03,6,NA,NA,0
1140-001-03,7,Sugar and sweets,12.968925461300325,1
1140-001-03,8,NA,NA,0
1140-001-03,9,NA,NA,0
1140-001-03,10,Eggs,12.164446803779038,1
1140-001-03,11,Oil and fats,11.076272901791809,1
1140-001-03,12,NA,NA,0
1140-001-03,13,Spices and other foods,6.484462730650162,1
1152-001-01,1,Cereals and cereal products,763.7294928377021,1
1152-001-01,2,Starches,545.0188718292158,1
1152-001-01,3,NA,NA,0
1152-001-01,4,Vegetables,93.09090516760199,1
1152-001-01,5,Fruits,330.634855562767,1
1152-001-01,6,Beverages,4.135719275294416,1
1152-001-01,7,Sugar and sweets,34.46432729412013,1
1152-001-01,8,Nuts and seeds,104.23141670267935,1
1152-001-01,9,"Meat, meat products and fish",51.15597146483054,1
1152-001-01,10,NA,NA,0
1152-001-01,11,Oil and fats,12.558800865977375,1
1152-001-01,12,NA,NA,0
1152-001-01,13,Spices and other foods,38.15041757233532,1
1154-001-01,1,Cereals and cereal products,482.5005821176818,1
1154-001-01,2,NA,NA,0
1154-001-01,3,NA,NA,0
1154-001-01,4,Vegetables,150.47014747323433,1
1154-001-01,5,NA,NA,0
1154-001-01,6,NA,NA,0
1154-001-01,7,NA,NA,0
1154-001-01,8,NA,NA,0
1154-001-01,9,"Meat, meat products and fish",110.28584734118441,1
1154-001-01,10,NA,NA,0
1154-001-01,11,NA,NA,0
1154-001-01,12,NA,NA,0
1154-001-01,13,Spices and other foods,13.785730917648051,1
1155-001-01,1,Cereals and cereal products,289.44697962411567,1
1155-001-01,2,Starches,610.9517070152017,1
1155-001-01,3,"Pulses, dry",98.01794094958203,1
1155-001-01,4,Vegetables,162.25989676611877,1
1155-001-01,5,Fruits,118.48827454526739,1
1155-001-01,6,Beverages,5.881076456974921,1
1155-001-01,7,Sugar and sweets,12.252242618697752,1
1155-001-01,8,NA,NA,0
1155-001-01,9,"Meat, meat products and fish",28.18015802300483,1
1155-001-01,10,Eggs,8.527560862613635,1
1155-001-01,11,Oil and fats,31.253020471774228,1
1155-001-01,12,NA,NA,0
1155-001-01,13,Spices and other foods,4.9008970474791,1
1158-001-02,1,Cereals and cereal products,251.50081803797357,1
1158-001-02,2,Starches,58.32632014845874,1
1158-001-02,3,"Pulses, dry",49.206681790038324,1
1158-001-02,4,Vegetables,85.48357505374341,1
1158-001-02,5,Fruits,36.85586898319855,1
1158-001-02,6,Beverages,0.4592623633736909,1
1158-001-02,7,Sugar and sweets,21.86963635112814,1
1158-001-02,8,NA,NA,0
1158-001-02,9,"Meat, meat products and fish",54.86545156926853,1
1158-001-02,10,NA,NA,0
1158-001-02,11,Oil and fats,9.961619357938867,1
1158-001-02,12,NA,NA,0
1158-001-02,13,Spices and other foods,6.434433264825024,1
1159-001-01,1,Cereals and cereal products,395.6456937722363,1
1159-001-01,2,Starches,149.05340060433173,1
1159-001-01,3,"Pulses, dry",35.967790342930584,1
1159-001-01,4,Vegetables,401.36074323835135,1
1159-001-01,5,Fruits,167.11078456763676,1
1159-001-01,6,Beverages,2.158067420575834,1
1159-001-01,7,Sugar and sweets,28.774232274344456,1
1159-001-01,8,NA,NA,0
1159-001-01,9,"Meat, meat products and fish",51.79361809382002,1
1159-001-01,10,NA,NA,0
1159-001-01,11,Oil and fats,65.5333140048195,1
1159-001-01,12,NA,NA,0
1159-001-01,13,Spices and other foods,14.387116137172228,1
1162-001-01,1,Cereals and cereal products,495.9805622843994,1
1162-001-01,2,Starches,72.48401645956294,1
1162-001-01,3,"Pulses, dry",35.42718302031425,1
1162-001-01,4,Vegetables,192.3602513893546,1
1162-001-01,5,Fruits,318.8977486973385,1
1162-001-01,6,Beverages,65.42515024276533,1
1162-001-01,7,Sugar and sweets,102.01611622529688,1
1162-001-01,8,NA,NA,0
1162-001-01,9,"Meat, meat products and fish",80.21835691249444,1
1162-001-01,10,NA,NA,0
1162-001-01,11,Oil and fats,22.591914612054392,1
1162-001-01,12,NA,NA,0
1162-001-01,13,Spices and other foods,8.856795755078561,1
1172-001-03,1,Cereals and cereal products,77.69042714073002,1
1172-001-03,2,Starches,163.2362196923561,1
1172-001-03,3,NA,NA,0
1172-001-03,4,NA,NA,0
1172-001-03,5,Fruits,336.04620194703216,1
1172-001-03,6,Beverages,53.714298098132524,1
1172-001-03,7,Sugar and sweets,35.96779034293057,1
1172-001-03,8,NA,NA,0
1172-001-03,9,"Meat, meat products and fish",128.90599468791837,1
1172-001-03,10,NA,NA,0
1172-001-03,11,Oil and fats,65.5333140048195,1
1172-001-03,12,NA,NA,0
1172-001-03,13,Spices and other foods,11.337329847070695,1
1173-001-01,1,Cereals and cereal products,495.0515423457635,1
1173-001-01,2,Starches,51.804452416402675,1
1173-001-01,3,"Pulses, dry",26.92660803564433,1
1173-001-01,4,Vegetables,194.27650593929573,1
1173-001-01,5,Fruits,54.44556161381492,1
1173-001-01,6,Beverages,0.702433253103765,1
1173-001-01,7,Sugar and sweets,43.90207831898532,1
1173-001-01,8,Nuts and seeds,39.43790130676772,1
1173-001-01,9,"Meat, meat products and fish",106.749994445386,1
1173-001-01,10,NA,NA,0
1173-001-01,11,Oil and fats,10.665278226292164,1
1173-001-01,12,NA,NA,0
1173-001-01,13,Spices and other foods,17.034867916694882,1
1177-001-01,1,Cereals and cereal products,590.3071647753248,1
1177-001-01,2,Starches,211.85468246936662,1
1177-001-01,3,"Pulses, dry",73.78839559691563,1
1177-001-01,4,Vegetables,270.8137376103249,1
1177-001-01,5,Fruits,7.798553022484525,1
1177-001-01,6,Beverages,48.48389513354669,1
1177-001-01,7,Sugar and sweets,24.59613186563854,1
1177-001-01,8,Nuts and seeds,57.28353415155937,1
1177-001-01,9,"Meat, meat products and fish",29.00102204015004,1
1177-001-01,10,NA,NA,0
1177-001-01,11,Oil and fats,10.45663552714513,1
1177-001-01,12,Milk and milk products,69.19711764866308,1
1177-001-01,13,Spices and other foods,4.9192263731277075,1
1177-001-03,1,Cereals and cereal products,188.0491552447804,1
1177-001-03,2,NA,NA,0
1177-001-03,3,NA,NA,0
1177-001-03,4,Vegetables,100.20965405476733,1
1177-001-03,5,Fruits,59.843932451990966,1
1177-001-03,6,Beverages,34.25785485671787,1
1177-001-03,7,Sugar and sweets,23.50614440559755,1
1177-001-03,8,Nuts and seeds,23.46213914305975,1
1177-001-03,9,NA,NA,0
1177-001-03,10,Eggs,9.816165903777536,1
1177-001-03,11,Oil and fats,8.565639021399747,1
1177-001-03,12,NA,NA,0
1177-001-03,13,Spices and other foods,4.70122888111951,1
1179-001-01,1,Cereals and cereal products,565.1053537393068,1
1179-001-01,2,Starches,323.38184736560333,1
1179-001-01,3,"Pulses, dry",30.730484946397702,1
1179-001-01,4,Vegetables,364.3348039460001,1
1179-001-01,5,Fruits,288.89513614819435,1
1179-001-01,6,Beverages,138.13594961543055,1
1179-001-01,7,Sugar and sweets,41.15843799994951,1
1179-001-01,8,Nuts and seeds,36.97324768975181,1
1179-001-01,9,"Meat, meat products and fish",30.95765977404365,1
1179-001-01,10,Eggs,10.742352317986823,1
1179-001-01,11,Oil and fats,37.45417857995405,1
1179-001-01,12,Milk and milk products,121.17044147185136,1
1179-001-01,13,Spices and other foods,68.32906474045582,1
1179-001-02,1,Cereals and cereal products,582.5967913522439,1
1179-001-02,2,Starches,82.4469105451551,1
1179-001-02,3,"Pulses, dry",38.69957025588913,1
1179-001-02,4,Vegetables,185.0193140074748,1
1179-001-02,5,Fruits,78.74521252067875,1
1179-001-02,6,Beverages,77.0521063219836,1
1179-001-02,7,Sugar and sweets,42.06475027814036,1
1179-001-02,8,Nuts and seeds,82.29256375474289,1
1179-001-02,9,"Meat, meat products and fish",152.6087963328779,1
1179-001-02,10,Eggs,8.234174866945976,1
1179-001-02,11,Oil and fats,38.27892275310773,1
1179-001-02,12,Milk and milk products,310.64818080406656,1
1179-001-02,13,Spices and other foods,6.309712541721054,1
1191-001-01,1,Cereals and cereal products,71.92589896374311,1
1191-001-01,2,Starches,24.70740940483332,1
1191-001-01,3,"Pulses, dry",16.410613107567627,1
1191-001-01,4,Vegetables,46.38361421599951,1
1191-001-01,5,Fruits,47.117217893168835,1
1191-001-01,6,NA,NA,0
1191-001-01,7,Sugar and sweets,50.34812927462018,1
1191-001-01,8,NA,NA,0
1191-001-01,9,"Meat, meat products and fish",7.192589896374311,1
1191-001-01,10,NA,NA,0
